浙江电信,#genre#
东南卫视,http://171.213.130.23:8088/udp/239.93.0.42:5140
黑龙江卫视,http://171.213.130.23:8088/udp/239.93.0.183:5140
重庆卫视,http://171.213.130.23:8088/udp/239.93.1.107:5140
贵州卫视,http://171.213.130.23:8088/udp/239.93.0.131:5140
湖北卫视,http://171.213.130.23:8088/udp/239.93.0.250:5140
安徽卫视,http://171.213.130.23:8088/udp/239.93.1.106:5140
河北卫视,http://171.213.130.23:8088/udp/239.93.0.132:5140
辽宁卫视,http://171.213.130.23:8088/udp/239.93.1.108:5140
云南卫视,http://171.213.130.23:8088/udp/239.93.1.174:5140
河南卫视,http://171.213.130.23:8088/udp/239.93.42.45:5140
广西卫视,http://171.213.130.23:8088/udp/239.93.42.46:5140
云南卫视,http://171.213.130.23:8088/udp/239.93.0.174:5140
吉林卫视,http://171.213.130.23:8088/udp/239.93.0.248:5140
陕西卫视,http://171.213.130.23:8088/udp/239.93.0.176:5140
山西卫视,http://171.213.130.23:8088/udp/239.93.0.6:5140
内蒙古卫视,http://171.213.130.23:8088/udp/239.93.0.8:5140
青海卫视,http://171.213.130.23:8088/udp/239.93.0.192:5140
宁夏卫视,http://171.213.130.23:8088/udp/239.93.0.247:5140
西藏卫视,http://171.213.130.23:8088/udp/239.93.0.175:5140
新疆卫视,http://171.213.130.23:8088/udp/239.93.0.194:5140
甘肃卫视,http://171.213.130.23:8088/udp/239.93.0.81:5140
海南卫视,http://171.213.130.23:8088/udp/239.93.0.80:5140
陕西农林,http://171.213.130.23:8088/udp/239.93.0.100:5140
兵团卫视,http://171.213.130.23:8088/udp/239.93.42.43:5140
峨眉电影,http://171.213.130.23:8088/udp/239.93.0.252:5140
厦门卫视,http://171.213.130.23:8088/udp/239.93.42.57:5140
三沙卫视,http://171.213.130.23:8088/udp/239.93.42.58:5140
山东教育卫视,http://171.213.130.23:8088/udp/239.93.1.196:5140
CDTV-1,http://171.213.130.23:8088/udp/239.93.0.16:5140
CDTV-2,http://171.213.130.23:8088/udp/239.93.0.17:1239
CDTV-3,http://171.213.130.23:8088/udp/239.93.0.18:1238
CDTV-4,http://171.213.130.23:8088/udp/239.93.0.19:1250
CDTV-5,http://171.213.130.23:8088/udp/239.93.1.231:5140
CDTV-6,http://171.213.130.23:8088/udp/239.93.0.21:1251
CDTV-8,http://171.213.130.23:8088/udp/239.93.0.22:1252
上海纪实,http://171.213.130.23:8088/udp/239.93.1.137:5140
金鹰纪实,http://171.213.130.23:8088/udp/239.93.0.130:5140
CETV-1,http://171.213.130.23:8088/udp/239.93.1.111:5140
中录动漫4K,http://171.213.130.23:8088/udp/239.93.1.188:5140
熊猫新闻,http://171.213.130.23:8088/udp/239.93.1.112:5140
熊猫体娱,http://171.213.130.23:8088/udp/239.93.0.94:5140
熊猫少儿,http://171.213.130.23:8088/udp/239.93.1.189:5140
熊猫影院,http://171.213.130.23:8088/udp/239.93.0.214:5140
睛彩四川,http://171.213.130.23:8088/udp/239.93.0.126:5140
成都体育,http://171.213.130.23:8088/udp/239.93.0.224:1281
熊猫频道,http://171.213.130.23:8088/udp/239.93.0.211:9148
金熊猫卡通,http://171.213.130.23:8088/udp/239.93.1.172:5140
炫动卡通,http://171.213.130.23:8088/udp/239.93.0.173:5140
嘉佳卡通,http://171.213.130.23:8088/udp/239.93.0.246:5140
收视导视,http://171.213.130.23:8088/udp/239.93.1.39:5140
熊猫爱生活,http://171.213.130.23:8088/udp/239.93.1.190:5140
大爱四川,http://171.213.130.23:8088/udp/239.93.1.110:5140
大爱旅游,http://171.213.130.23:8088/udp/239.93.42.70:5140
大爱生活,http://171.213.130.23:8088/udp/239.93.42.71:5140
大爱时尚,http://171.213.130.23:8088/udp/239.93.42.72:5140
HD看电影,http://171.213.130.23:8088/udp/239.93.42.47:5140
家政频道,http://171.213.130.23:8088/udp/239.93.42.48:5140
CETV-2,http://171.213.130.23:8088/udp/239.93.0.113:5140
CETV-4,http://171.213.130.23:8088/udp/239.93.0.50:5140
经典电影,http://171.213.130.23:8088/udp/239.93.0.57:9024
华语影院,http://171.213.130.23:8088/udp/239.93.0.138:5140
星光院线,http://171.213.130.23:8088/udp/239.93.0.139:5140
全球大片,http://171.213.130.23:8088/udp/239.93.0.105:5140
热播剧场,http://171.213.130.23:8088/udp/239.93.0.56:9020
热门剧场,http://171.213.130.23:8088/udp/239.93.0.140:5140
港剧风云,http://171.213.130.23:8088/udp/239.93.0.143:5140
谍战剧场,http://171.213.130.23:8088/udp/239.93.0.95:5140
卡酷动画,http://171.213.130.23:8088/udp/239.93.0.208:5140
金鹰卡通,http://171.213.130.23:8088/udp/239.93.0.108:5140
优漫卡通,http://171.213.130.23:8088/udp/239.93.0.251:5140
宝宝动画,http://171.213.130.23:8088/udp/239.93.0.147:5140
少儿动画,http://171.213.130.23:8088/udp/239.93.0.193:9000
青春动漫,http://171.213.130.23:8088/udp/239.93.0.146:5140
热门综艺,http://171.213.130.23:8088/udp/239.93.0.151:5140
音乐现场,http://171.213.130.23:8088/udp/239.93.0.198:9044
戏曲精选,http://171.213.130.23:8088/udp/239.93.0.144:5140
戏曲,http://171.213.130.23:8088/udp/239.93.0.217:9208
魅力时尚,http://171.213.130.23:8088/udp/239.93.0.190:9012
生活时尚,http://171.213.130.23:8088/udp/239.93.0.106:5140
爱生活,http://171.213.130.23:8088/udp/239.93.0.206:8028
汽摩,http://171.213.130.23:8088/udp/239.93.0.62:5140
财富天下,http://171.213.130.23:8088/udp/239.93.0.116:9136
股评汇,http://171.213.130.23:8088/udp/239.93.0.141:5140
爱体育,http://171.213.130.23:8088/udp/239.93.0.135:9008
电竞天堂,http://171.213.130.23:8088/udp/239.93.1.135:5140
游戏风云,http://171.213.130.23:8088/udp/239.93.0.136:5140
汽车频道,http://171.213.130.23:8088/udp/239.93.0.117:1292
足球,http://171.213.130.23:8088/udp/239.93.0.197:9040
高网,http://171.213.130.23:8088/udp/239.93.0.202:9068
台球,http://171.213.130.23:8088/udp/239.93.0.203:9072
纪实人文,http://171.213.130.23:8088/udp/239.93.1.154:5140
墨宝,http://171.213.130.23:8088/udp/239.93.0.215:9132
军事,http://171.213.130.23:8088/udp/239.93.0.204:9076
解密,http://171.213.130.23:8088/udp/239.93.0.199:9048
地理,http://171.213.130.23:8088/udp/239.93.0.200:9052
传奇,http://171.213.130.23:8088/udp/239.93.0.235:1282
导视,http://171.213.130.23:8088/udp/239.93.0.129:5140
收视指南,http://171.213.130.23:8088/udp/239.93.0.195:8012
资讯新干线,http://171.213.130.23:8088/udp/239.93.0.236:1283
蓉城先锋,http://171.213.130.23:8088/udp/239.93.0.91:2101
星空精选,http://171.213.130.23:8088/udp/239.93.1.171:5140
东方财经,http://171.213.130.23:8088/udp/239.93.1.165:5140
CGTN西班牙语,http://171.213.130.23:8088/udp/239.93.42.49:5140
CGTN法语,http://171.213.130.23:8088/udp/239.93.42.50:5140
百姓健康,http://171.213.130.23:8088/udp/239.93.42.35:5140
爱怀旧,http://171.213.130.23:8088/udp/239.93.42.21:5140
爱喜剧,http://171.213.130.23:8088/udp/239.93.42.9:5140
爱奇谈,http://171.213.130.23:8088/udp/239.93.42.22:5140
爱科幻,http://171.213.130.23:8088/udp/239.93.42.10:5140
爱院线,http://171.213.130.23:8088/udp/239.93.42.11:5140
都市剧场,http://171.213.130.23:8088/udp/239.93.42.30:5140
爱谍战,http://171.213.130.23:8088/udp/239.93.42.14:5140
爱经典,http://171.213.130.23:8088/udp/239.93.42.13:5140
爱悬疑,http://171.213.130.23:8088/udp/239.93.42.12:5140
爱青春,http://171.213.130.23:8088/udp/239.93.42.16:5140
爱都市,http://171.213.130.23:8088/udp/239.93.42.15:5140
少儿天地,http://171.213.130.23:8088/udp/239.93.42.34:5140
爱幼教,http://171.213.130.23:8088/udp/239.93.42.17:5140
爱玩具,http://171.213.130.23:8088/udp/239.93.42.18:5140
爱动漫,http://171.213.130.23:8088/udp/239.93.42.23:5140
求索频道,http://171.213.130.23:8088/udp/239.93.42.24:5140
爱电竞,http://171.213.130.23:8088/udp/239.93.42.19:5140
爱赛车,http://171.213.130.23:8088/udp/239.93.42.20:5140
爱宠宠物,http://171.213.130.23:8088/udp/239.93.42.32:5140
生活时尚,http://171.213.130.23:8088/udp/239.93.42.29:5140
环球旅游,http://171.213.130.23:8088/udp/239.93.42.31:5140
来钓鱼吧,http://171.213.130.23:8088/udp/239.93.42.8:5140
麻辣体育,http://171.213.130.23:8088/udp/239.93.42.2:5140
绚影4K,http://171.213.130.23:8088/udp/239.93.42.33:5140
先锋乒羽,http://171.213.130.23:8088/udp/239.93.42.56:5140
天元围棋,http://171.213.130.23:8088/udp/239.93.42.55:5140
快乐垂钓,http://171.213.130.23:8088/udp/239.93.1.151:5140
茶频道,http://171.213.130.23:8088/udp/239.93.0.114:5140
热血剧场,http://171.213.130.23:8088/udp/239.93.1.198:5140
乐龄学堂,http://171.213.130.23:8088/udp/239.93.1.179:5140
亲子趣学4K,http://171.213.130.23:8088/udp/239.93.1.191:5140
津津悦读4K,http://171.213.130.23:8088/udp/239.93.1.197:5140
动画番剧,http://171.213.130.23:8088/udp/239.93.1.177:5140
中录动漫4K,http://171.213.130.23:8088/udp/239.93.1.188:5140
熊猫24小时,http://171.213.130.23:8088/udp/239.93.1.178:5140
综艺咖秀,http://171.213.130.23:8088/udp/239.93.1.175:5140
红色经典,http://171.213.130.23:8088/udp/239.93.1.176:5140
4K超电影,http://171.213.130.23:8088/udp/239.93.1.156:5140
4K乐享超清,http://171.213.130.23:8088/udp/239.93.0.43:5140
i成都,http://171.213.130.23:8088/udp/239.93.1.104:1234
中国体育1,http://171.213.130.23:8088/udp/239.93.42.25:5140
中国体育2,http://171.213.130.23:8088/udp/239.93.42.26:5140
中国体育3,http://171.213.130.23:8088/udp/239.93.42.27:5140
CHANNEL-V,http://171.213.130.23:8088/udp/239.93.0.157:2194
CHANNEL-V,http://171.213.130.23:8088/udp/239.93.1.7:2194

重庆联通,#genre#
